enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,will_change_career
30284,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,15,0
18309,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,10,,,0,56,1
18951,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,3,100,0
14133,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,50-99,Funded Startup,2,22,0
32615,city_160,0.92,Male,No relevent experience,no_enrollment,Primary School,,<1,1000-4999,Public Sector,2,85,0
29968,city_115,0.789,Female,No relevent experience,Full time course,Graduate,STEM,3,,,1,75,1
27421,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,43,1
17508,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,2,0
19407,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,4,43,0
7721,city_98,0.949,,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,2,35,0
11577,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,4,100-500,Pvt Ltd,3,29,0
11498,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,,Early Stage Startup,0,48,1
7278,city_74,0.579,,No relevent experience,Part time course,High School,,3,,,,21,1
27202,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,1,50,1
4016,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Public Sector,2,78,0
24248,city_114,0.926,,Has relevent experience,no_enrollment,Primary School,,3,50-99,Pvt Ltd,0,86,0
7412,city_104,0.924,Male,No relevent experience,Full time course,High School,,1,50-99,Pvt Ltd,1,39,0
1874,city_123,0.738,,No relevent experience,Full time course,Graduate,STEM,4,,,,9,1
3145,city_93,0.865,Male,Has relevent experience,no_enrollment,High School,,16,500-999,Pvt Ltd,1,104,0
2939,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,3,100,0
14043,city_158,0.7659999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,97,1
26891,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,4,68,0
23391,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,Pvt Ltd,0,31,0
12375,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,,2,36,1
23903,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,83,1
10615,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,2,29,1
31171,city_101,0.5579999999999999,Male,No relevent experience,Part time course,Graduate,STEM,1,Oct-49,,1,5,0
23083,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,,3,108,0
33131,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,3,143,0
3674,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Public Sector,2,202,0
17093,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,53,0
31987,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Humanities,2,500-999,,1,4,0
6696,city_89,0.925,,No relevent experience,Full time course,Masters,STEM,15,<10,Pvt Ltd,2,83,0
20301,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,102,0
24874,city_21,0.624,,Has relevent experience,Part time course,Graduate,STEM,3,10000+,,3,210,0
29819,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Funded Startup,1,34,0
11499,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,76,0
30715,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,4,0
18813,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,5,,,1,140,1
20220,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,136,1
3581,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,8,,,1,79,0
28587,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,NGO,2,8,0
1671,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,<1,,,0,105,0
28977,city_83,0.923,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,,,4,33,0
16222,city_103,0.92,Male,No relevent experience,Part time course,High School,,5,,,1,96,0
15399,city_116,0.743,Female,Has relevent experience,no_enrollment,Masters,Other,9,100-500,Pvt Ltd,4,9,0
14830,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,17,0
16330,city_114,0.926,Male,No relevent experience,Full time course,High School,,3,5000-9999,Pvt Ltd,1,63,1
33380,city_83,0.923,Male,No relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,2,168,0
977,city_103,0.92,Male,Has relevent experience,Full time course,High School,,5,,,1,54,0
681,city_65,0.802,Male,Has relevent experience,Part time course,Graduate,No Major,9,10000+,Pvt Ltd,1,13,0
7495,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,110,1
30418,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,2,71,0
16969,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,5000-9999,Pvt Ltd,>4,12,0
18480,city_138,0.836,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,0,43,0
22044,city_46,0.762,,Has relevent experience,,Graduate,STEM,7,,,0,35,0
9203,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,43,0
15897,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Public Sector,1,30,0
13624,city_138,0.836,,Has relevent experience,Part time course,Masters,STEM,5,Oct-49,Pvt Ltd,1,150,0
20062,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,4,124,0
9855,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,57,0
26006,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,5,0
8782,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,Oct-49,Pvt Ltd,>4,50,0
19931,city_114,0.926,,No relevent experience,Full time course,High School,,3,,,2,122,1
13007,city_103,0.92,Male,No relevent experience,Part time course,Masters,STEM,3,100-500,Pvt Ltd,1,28,0
10219,city_98,0.949,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,111,0
27783,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,50-99,Pvt Ltd,1,66,0
19131,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,2,10000+,Pvt Ltd,1,6,0
7956,city_102,0.804,Male,No relevent experience,,Masters,STEM,6,,,,174,0
3845,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,>4,106,0
28624,city_75,0.939,Female,Has relevent experience,no_enrollment,Masters,STEM,17,Oct-49,Pvt Ltd,1,14,0
19669,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,7,Oct-49,Pvt Ltd,1,28,0
27715,city_104,0.924,Male,No relevent experience,no_enrollment,High School,,>20,<10,Pvt Ltd,>4,35,0
7190,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,,3,168,0
28075,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,,1,112,0
32502,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,312,0
28517,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,12,Oct-49,Funded Startup,2,14,0
2572,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,0,95,0
8634,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,50,0
24281,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,6,50-99,Pvt Ltd,2,103,0
16479,city_100,0.887,Male,No relevent experience,no_enrollment,High School,,6,100-500,Pvt Ltd,1,4,1
29705,city_21,0.624,Other,Has relevent experience,Part time course,,,<1,Oct-49,Pvt Ltd,1,200,1
5311,city_100,0.887,,No relevent experience,Part time course,Graduate,STEM,>20,,,2,12,1
32590,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,,0,56,1
13575,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,53,0
19782,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,3,59,0
14336,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,NGO,2,14,0
4335,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,>4,142,0
26182,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,>4,17,0
31612,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,2,14,0
23175,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Arts,5,100-500,Pvt Ltd,,80,0
15041,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,13,10000+,Public Sector,>4,13,0
26416,city_21,0.624,Male,No relevent experience,Full time course,High School,,2,,,0,3,0
26048,city_103,0.92,Male,No relevent experience,Full time course,High School,,6,,,1,73,0
3162,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,4,48,0
4880,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,50,0
23144,city_175,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,Oct-49,Pvt Ltd,>4,14,0
10996,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,96,0
22619,city_76,0.698,,No relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,1,156,1
15968,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,3,0
33150,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,0,4,1
33056,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Funded Startup,1,12,1
9264,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,4,17,0
28291,city_160,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Other,1,63,0
4392,city_70,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,1,22,0
3300,city_144,0.84,,Has relevent experience,no_enrollment,Graduate,STEM,14,Oct-49,Pvt Ltd,3,52,0
30825,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,2,10000+,,0,34,0
30500,city_104,0.924,Male,Has relevent experience,Full time course,High School,,10,,,1,79,0
22662,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,107,0
10417,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,18,50-99,Pvt Ltd,1,92,1
6777,city_114,0.926,,Has relevent experience,no_enrollment,High School,,6,1000-4999,Pvt Ltd,2,14,0
12333,city_143,0.74,,No relevent experience,no_enrollment,Graduate,STEM,3,,,,46,1
11021,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,16,0
241,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,4,196,0
30935,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,1,42,0
29164,city_103,0.92,Male,Has relevent experience,Part time course,Masters,Business Degree,11,10000+,Public Sector,3,60,0
19711,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,138,1
4775,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,68,0
26429,city_45,0.89,Male,No relevent experience,Full time course,Masters,Humanities,2,,,1,6,0
8464,city_74,0.579,,Has relevent experience,no_enrollment,Graduate,STEM,2,,,,62,1
21021,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,1,107,0
29504,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,55,0
898,city_98,0.949,Male,Has relevent experience,no_enrollment,High School,,15,Oct-49,Pvt Ltd,2,32,1
10524,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,174,0
22051,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,4,,Pvt Ltd,3,34,1
28245,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,>4,3,0
28221,city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,2,,,1,20,1
9917,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,,94,0
24567,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,20,1
14526,city_152,0.698,Male,Has relevent experience,Full time course,Masters,STEM,14,50-99,Pvt Ltd,2,6,0
32662,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,3,112,1
9853,city_176,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Funded Startup,1,45,0
20176,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,2,,,0,12,0
29611,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,>4,134,1
27473,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,9,1
5237,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,No Major,6,1000-4999,Pvt Ltd,>4,48,0
1331,city_41,0.8270000000000001,Male,Has relevent experience,Full time course,Masters,STEM,7,500-999,Funded Startup,2,92,0
19844,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Public Sector,2,160,0
6700,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,40,0
21080,city_94,0.698,,Has relevent experience,Part time course,Graduate,STEM,4,,,1,105,1
10257,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,160,0
26844,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,1,103,0
31093,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,16,,,>4,78,1
15688,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,9,0
24563,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,40,1
26780,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,<1,,,2,14,0
25317,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,3,198,1
33374,city_61,0.913,Male,Has relevent experience,no_enrollment,,,10,,,2,3,0
5396,city_102,0.804,Male,No relevent experience,Full time course,High School,,5,,,1,17,0
23642,city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,0,37,1
2283,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,2,16,0
29822,city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,13,0
5555,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Public Sector,1,14,0
29851,city_57,0.866,Male,Has relevent experience,Full time course,High School,,3,,,1,155,0
20294,city_20,0.7959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,3,77,0
24562,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,36,0
1485,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,,15,50-99,Pvt Ltd,>4,42,0
7471,city_76,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,11,<10,Pvt Ltd,2,10,0
10243,city_16,0.91,Male,No relevent experience,Full time course,High School,,4,,,1,14,0
1051,city_99,0.915,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,16,1
27955,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,>4,116,1
5490,city_103,0.92,Male,No relevent experience,Full time course,High School,,4,,Pvt Ltd,0,310,0
16583,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,<1,,,0,53,1
32032,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,1,70,0
5454,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,15,50-99,Early Stage Startup,1,22,0
3058,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,17,500-999,Pvt Ltd,1,41,0
4705,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Pvt Ltd,3,66,0
14732,city_28,0.939,Male,No relevent experience,no_enrollment,Phd,STEM,4,,Public Sector,1,13,0
26569,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,47,0
33256,city_70,0.698,Male,No relevent experience,Full time course,Graduate,STEM,2,,,2,106,0
5789,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,24,1
28019,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,No Major,2,,,2,11,1
21908,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,>4,146,0
16494,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,50-99,Early Stage Startup,3,40,0
21446,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Funded Startup,1,19,1
12707,city_27,0.848,Male,Has relevent experience,Full time course,Graduate,STEM,>20,,,3,34,0
14283,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,16,0
15959,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,,4,51,0
29154,city_103,0.92,Male,No relevent experience,,Masters,Humanities,12,,,1,142,1
11379,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,7,,,0,88,0
9401,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Funded Startup,2,76,0
22256,city_26,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,59,0
12452,city_102,0.804,,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,43,0
7723,city_90,0.698,Female,Has relevent experience,no_enrollment,Masters,STEM,16,Oct-49,Funded Startup,1,22,0
20075,city_16,0.91,,No relevent experience,no_enrollment,Graduate,Humanities,<1,<10,Early Stage Startup,1,131,0
8999,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Early Stage Startup,1,3,1
28690,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,16,0
16770,city_16,0.91,Female,No relevent experience,no_enrollment,Masters,STEM,3,<10,Early Stage Startup,1,59,1
3329,city_21,0.624,Female,No relevent experience,Full time course,High School,,5,,Pvt Ltd,0,110,1
1553,city_123,0.738,,Has relevent experience,Full time course,Masters,STEM,8,10000+,Pvt Ltd,,34,0
8773,city_73,0.754,Male,Has relevent experience,no_enrollment,,,10,Oct-49,Pvt Ltd,1,16,0
1162,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,3,100,0
32989,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Humanities,3,1000-4999,NGO,1,19,0
30888,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,34,0
27188,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,43,0
20136,city_36,0.893,Male,Has relevent experience,Full time course,Graduate,STEM,>20,Oct-49,Pvt Ltd,1,48,0
2836,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,3,12,0
